#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AI-5395_44_45_assembly.fasta	AI-5395_44_45_3	5116	5991	-	blaCTX-M-8_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AF189721	blaCTX-M-8	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_45_46_assembly.fasta	AI-5395_45_46_1	2274949	2275371	+	fosA7_1	1-423/423	===============	0/0	100.00	94.09	resfinder	LAPJ01000014	fosA7	Fosfomycin
AI-5395_45_46_assembly.fasta	AI-5395_45_46_1	3371576	3372808	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.38	resfinder	Y08743	mdf(A)	
AI-5395_45_46_assembly.fasta	AI-5395_45_46_2	72857	74103	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_45_46_assembly.fasta	AI-5395_45_46_2	124790	125287	+	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
AI-5395_45_46_assembly.fasta	AI-5395_45_46_2	125685	126486	+	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
AI-5395_45_46_assembly.fasta	AI-5395_45_46_2	126748	128007	+	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.92	resfinder	M64556	cmlA1	Chloramphenicol
AI-5395_45_46_assembly.fasta	AI-5395_45_46_2	128090	128891	+	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_45_46_assembly.fasta	AI-5395_45_46_2	130573	131364	-	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_45_46_assembly.fasta	AI-5395_45_46_3	23847	24707	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_45_46_assembly.fasta	AI-5395_45_46_3	27808	28683	-	blaCTX-M-65_1	1-876/876	===============	0/0	100.00	100.00	resfinder	EF418608	blaCTX-M-65	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_46_47_assembly.fasta	AI-5395_46_47_1	185811	186686	+	blaCTX-M-130_1	1-876/876	===============	0/0	100.00	99.89	resfinder	JX017365	blaCTX-M-130	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_46_47_assembly.fasta	AI-5395_46_47_1	1430361	1431593	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
AI-5395_46_47_assembly.fasta	AI-5395_46_47_2	51012	51494	+	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
AI-5395_46_47_assembly.fasta	AI-5395_46_47_2	52516	53331	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
AI-5395_46_47_assembly.fasta	AI-5395_46_47_2	53392	54195	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	99.88	resfinder	AF321551	aph(3'')-Ib	Streptomycin
AI-5395_46_47_assembly.fasta	AI-5395_46_47_2	54195	55031	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
AI-5395_46_47_assembly.fasta	AI-5395_46_47_2	55262	56122	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_46_47_assembly.fasta	AI-5395_46_47_2	64340	64996	-	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
AI-5395_46_47_assembly.fasta	AI-5395_46_47_2	71204	72417	+	floR_2	1-1214/1215	===============	0/0	99.92	98.11	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_46_47_assembly.fasta	AI-5395_46_47_2	73018	74292	-	tet(A)_6	1-1275/1275	===============	0/0	100.00	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_46_47_assembly.fasta	AI-5395_46_47_2	79104	80350	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_47_48_assembly.fasta	AI-5395_47_48_2	915410	916642	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
AI-5395_48_49_assembly.fasta	AI-5395_48_49_1	4734030	4735262	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.95	resfinder	Y08743	mdf(A)	
AI-5395_48_49_assembly.fasta	AI-5395_48_49_2	70896	71312	-	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
AI-5395_48_49_assembly.fasta	AI-5395_48_49_3	7467	8344	+	blaCTX-M-55_1	1-876/876	========/======	2/2	100.00	99.77	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_48_49_assembly.fasta	AI-5395_48_49_3	11799	12614	+	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
AI-5395_48_49_assembly.fasta	AI-5395_48_49_3	15931	16722	+	sul3_2	1-792/792	===============	0/0	100.00	99.75	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_48_49_assembly.fasta	AI-5395_48_49_3	18404	19205	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.88	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_49_50_assembly.fasta	AI-5395_49_50_1	103111	104343	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.95	resfinder	Y08743	mdf(A)	
AI-5395_49_50_assembly.fasta	AI-5395_49_50_2	10289	10705	-	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
AI-5395_4_4_assembly.fasta	AI-5395_4_4_1	761038	762284	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_4_4_assembly.fasta	AI-5395_4_4_1	3365335	3366480	+	blaCMY-2_1	1-1146/1146	===============	0/0	100.00	100.00	resfinder	X91840	blaCMY-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
AI-5395_4_4_assembly.fasta	AI-5395_4_4_1	4332375	4333607	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.11	resfinder	Y08743	mdf(A)	
AI-5395_50_51_assembly.fasta	AI-5395_50_51_1	1230204	1231436	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.62	resfinder	Y08743	mdf(A)	
AI-5395_51_53_assembly.fasta	AI-5395_51_53_1	1819973	1821205	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
AI-5395_51_53_assembly.fasta	AI-5395_51_53_1	2178678	2179883	-	tet(B)_2	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
AI-5395_51_53_assembly.fasta	AI-5395_51_53_1	2188639	2189112	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
AI-5395_51_53_assembly.fasta	AI-5395_51_53_1	2189243	2190031	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
AI-5395_51_53_assembly.fasta	AI-5395_51_53_1	2190551	2191306	+	sul1_5	1-756/867	==============.	0/0	87.20	99.87	resfinder	EU780013	sul1	Sulfamethoxazole
AI-5395_51_53_assembly.fasta	AI-5395_51_53_1	2193989	2194804	+	sul2_3	1-816/816	===============	0/0	100.00	100.00	resfinder	HQ840942	sul2	Sulfamethoxazole
AI-5395_51_53_assembly.fasta	AI-5395_51_53_1	2194865	2195668	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
AI-5395_51_53_assembly.fasta	AI-5395_51_53_1	2195668	2196504	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
AI-5395_51_53_assembly.fasta	AI-5395_51_53_2	52076	52936	+	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	aac(3)-IIa	Gentamicin;Tobramycin
AI-5395_51_53_assembly.fasta	AI-5395_51_53_2	60220	61433	+	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_51_53_assembly.fasta	AI-5395_51_53_2	64758	65559	+	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.88	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_51_53_assembly.fasta	AI-5395_51_53_2	67241	68032	-	sul3_2	1-792/792	===============	0/0	100.00	99.87	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_51_53_assembly.fasta	AI-5395_51_53_2	73759	74634	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_52_54_assembly.fasta	AI-5395_52_54_22	11691	12485	+	aph(3')-IIa_2	1-795/795	========/======	3/4	99.75	99.12	resfinder	V00618	aph(3')-IIa	
AI-5395_52_54_assembly.fasta	AI-5395_52_54_22	15306	15722	-	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
AI-5395_52_54_assembly.fasta	AI-5395_52_54_22	16861	17606	+	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_52_54_assembly.fasta	AI-5395_52_54_22	18388	19265	-	blaCTX-M-55_1	1-876/876	========/======	1/2	100.00	99.77	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_52_54_assembly.fasta	AI-5395_52_54_40	5088	6320	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.89	resfinder	Y08743	mdf(A)	
AI-5395_52_54_assembly.fasta	AI-5395_52_54_45	745	1560	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
AI-5395_52_54_assembly.fasta	AI-5395_52_54_45	1621	2424	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
AI-5395_52_54_assembly.fasta	AI-5395_52_54_45	2424	3260	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
AI-5395_52_54_assembly.fasta	AI-5395_52_54_45	4521	5795	+	tet(A)_6	1-1275/1275	===============	0/0	100.00	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_52_54_assembly.fasta	AI-5395_52_54_45	6396	7609	-	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_52_54_assembly.fasta	AI-5395_52_54_48	6506	6980	+	dfrA1_10	1-474/474	========/======	1/1	100.00	99.58	resfinder	AF203818	dfrA1	Trimethoprim
AI-5395_53_55_assembly.fasta	AI-5395_53_55_1	3688233	3689465	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.05	resfinder	Y08743	mdf(A)	
AI-5395_53_55_assembly.fasta	AI-5395_53_55_2	21968	22843	+	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_53_55_assembly.fasta	AI-5395_53_55_2	23625	24370	-	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_53_55_assembly.fasta	AI-5395_53_55_2	25508	25924	+	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
AI-5395_53_55_assembly.fasta	AI-5395_53_55_2	29574	30368	-	aph(3')-IIa_2	1-795/795	===============	0/0	100.00	100.00	resfinder	V00618	aph(3')-IIa	
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	97688	98901	+	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	99502	100776	-	tet(A)_6	1-1275/1275	===============	0/0	100.00	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	106881	107696	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	107757	108560	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	108560	109396	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	112750	113394	+	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	116870	117730	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	121419	122279	+	aac(3)-IId_1	1-861/861	===============	0/0	100.00	99.88	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	129120	129593	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	129724	130512	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	131032	131898	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
AI-5395_53_55_assembly.fasta	AI-5395_53_55_3	137193	138114	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
AI-5395_54_56_assembly.fasta	AI-5395_54_56_1	1483029	1484261	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.57	resfinder	Y08743	mdf(A)	
AI-5395_54_56_assembly.fasta	AI-5395_54_56_2	11247	11903	-	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
AI-5395_54_56_assembly.fasta	AI-5395_54_56_2	16544	17419	-	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_54_56_assembly.fasta	AI-5395_54_56_2	23606	24852	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_54_56_assembly.fasta	AI-5395_54_56_2	25831	26667	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
AI-5395_54_56_assembly.fasta	AI-5395_54_56_2	26667	27470	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
AI-5395_54_56_assembly.fasta	AI-5395_54_56_2	27531	28346	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
AI-5395_54_56_assembly.fasta	AI-5395_54_56_2	163147	163620	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
AI-5395_54_56_assembly.fasta	AI-5395_54_56_2	163751	164539	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
AI-5395_54_56_assembly.fasta	AI-5395_54_56_2	165059	165925	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
AI-5395_54_56_assembly.fasta	AI-5395_54_56_2	171220	172141	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
AI-5395_55_57_assembly.fasta	AI-5395_55_57_2	3510698	3511903	-	tet(B)_1	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AP000342	tet(B)	Doxycycline;Tetracycline;Minocycline
AI-5395_55_57_assembly.fasta	AI-5395_55_57_2	3598650	3599882	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.11	resfinder	Y08743	mdf(A)	
AI-5395_55_57_assembly.fasta	AI-5395_55_57_3	88284	89082	-	ant(3'')-Ia_1	171-972/972	..======/======	1/3	82.20	99.38	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_55_57_assembly.fasta	AI-5395_55_57_3	89165	89638	-	dfrA1_8	1-474/474	===============	0/0	100.00	100.00	resfinder	X00926	dfrA1	Trimethoprim
AI-5395_55_57_assembly.fasta	AI-5395_55_57_3	99728	100372	-	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
AI-5395_55_57_assembly.fasta	AI-5395_55_57_3	106573	107819	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_55_57_assembly.fasta	AI-5395_55_57_3	109222	109967	+	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_55_57_assembly.fasta	AI-5395_55_57_3	110749	111624	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_56_58_assembly.fasta	AI-5395_56_58_1	835351	836583	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.70	resfinder	Y08743	mdf(A)	
AI-5395_56_58_assembly.fasta	AI-5395_56_58_4	63216	64091	+	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_56_58_assembly.fasta	AI-5395_56_58_4	69986	71232	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_56_58_assembly.fasta	AI-5395_56_58_4	74379	75239	+	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	aac(3)-IIa	Gentamicin;Tobramycin
AI-5395_56_58_assembly.fasta	AI-5395_56_58_4	82362	83575	+	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_56_58_assembly.fasta	AI-5395_56_58_4	86900	87701	+	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.88	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_56_58_assembly.fasta	AI-5395_56_58_4	89383	90174	-	sul3_2	1-792/792	===============	0/0	100.00	99.87	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_56_58_assembly.fasta	AI-5395_56_58_4	93021	93503	-	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
AI-5395_56_58_assembly.fasta	AI-5395_56_58_4	96545	97186	+	catA2_1	1-642/642	===============	0/0	100.00	96.11	resfinder	X53796	catA2	Chloramphenicol
AI-5395_56_58_assembly.fasta	AI-5395_56_58_4	100175	100990	-	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
AI-5395_57_59_assembly.fasta	AI-5395_57_59_1	1339654	1340886	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
AI-5395_57_59_assembly.fasta	AI-5395_57_59_3	14001	14876	-	blaCTX-M-8_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AF189721	blaCTX-M-8	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_58_60_assembly.fasta	AI-5395_58_60_1	1110254	1110676	+	fosA7_1	1-423/423	===============	0/0	100.00	94.09	resfinder	LAPJ01000014	fosA7	Fosfomycin
AI-5395_58_60_assembly.fasta	AI-5395_58_60_1	2204212	2205444	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.38	resfinder	Y08743	mdf(A)	
AI-5395_58_60_assembly.fasta	AI-5395_58_60_3	21624	22484	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_58_60_assembly.fasta	AI-5395_58_60_3	23545	24329	+	aac(3)-IVa_1	1-786/786	========/======	1/1	99.87	99.87	resfinder	X01385	aac(3)-IVa	Gentamicin;Tobramycin
AI-5395_58_60_assembly.fasta	AI-5395_58_60_3	24550	25575	+	aph(4)-Ia_1	1-1026/1026	===============	0/0	100.00	100.00	resfinder	V01499	aph(4)-Ia	
AI-5395_58_60_assembly.fasta	AI-5395_58_60_3	32174	33387	-	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_58_60_assembly.fasta	AI-5395_58_60_3	39202	40077	-	blaCTX-M-65_1	1-876/876	===============	0/0	100.00	100.00	resfinder	EF418608	blaCTX-M-65	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_58_60_assembly.fasta	AI-5395_58_60_4	134650	135441	+	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_58_60_assembly.fasta	AI-5395_58_60_4	137123	137924	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_58_60_assembly.fasta	AI-5395_58_60_4	138007	139266	-	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.92	resfinder	M64556	cmlA1	Chloramphenicol
AI-5395_58_60_assembly.fasta	AI-5395_58_60_4	139528	140329	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
AI-5395_58_60_assembly.fasta	AI-5395_58_60_4	140727	141224	-	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
AI-5395_58_60_assembly.fasta	AI-5395_58_60_4	144524	145770	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_59_61_assembly.fasta	AI-5395_59_61_18	688	1489	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
AI-5395_59_61_assembly.fasta	AI-5395_59_61_18	1887	2384	-	dfrA12_5	1-498/498	===============	0/0	100.00	99.40	resfinder	FR875302	dfrA12	Trimethoprim
AI-5395_59_61_assembly.fasta	AI-5395_59_61_18	5685	6931	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_59_61_assembly.fasta	AI-5395_59_61_34	298463	298885	+	fosA7_1	1-423/423	===============	0/0	100.00	94.09	resfinder	LAPJ01000014	fosA7	Fosfomycin
AI-5395_59_61_assembly.fasta	AI-5395_59_61_42	46703	47563	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_59_61_assembly.fasta	AI-5395_59_61_42	48624	49408	+	aac(3)-IVa_1	1-786/786	========/======	1/1	99.87	99.87	resfinder	X01385	aac(3)-IVa	Gentamicin;Tobramycin
AI-5395_59_61_assembly.fasta	AI-5395_59_61_42	49629	50654	+	aph(4)-Ia_1	1-1026/1026	===============	0/0	100.00	100.00	resfinder	V01499	aph(4)-Ia	
AI-5395_59_61_assembly.fasta	AI-5395_59_61_43	34266	35141	+	blaCTX-M-65_1	1-876/876	===============	0/0	100.00	100.00	resfinder	EF418608	blaCTX-M-65	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_59_61_assembly.fasta	AI-5395_59_61_43	40956	42006	+	floR_2	1-1051/1215	=============..	0/0	86.50	99.72	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_59_61_assembly.fasta	AI-5395_59_61_47	150878	152109	+	mdf(A)_1	1-1233/1233	========/======	1/1	99.92	98.14	resfinder	Y08743	mdf(A)	
AI-5395_5_5_assembly.fasta	AI-5395_5_5_1	4955526	4956758	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.57	resfinder	Y08743	mdf(A)	
AI-5395_5_5_assembly.fasta	AI-5395_5_5_2	88296	89156	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_60_62_assembly.fasta	AI-5395_60_62_1	3929259	3930491	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
