#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3622415	3622715	+	iss2	8-308/309	===============	0/0	97.41	88.70	ecoli_vf	SPG000143	Escherichia coli Iss (iss) gene complete cds.	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3813183	3816071	-	ehaB	1-2889/2889	===============	0/0	100.00	99.97	ecoli_vf	gi:218693832	flagellin structural protein; protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3893835	3898088	-	eaeH	1-4254/4254	===============	0/0	100.00	99.39	ecoli_vf	gi:410484074	adhesin	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3901108	3901698	+	ecpR	1-591/591	===============	0/0	100.00	100.00	ecoli_vf	gi:410484079	transcriptional regulator	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3901773	3902360	+	ecpA	1-588/588	===============	0/0	100.00	100.00	ecoli_vf	gi:157155651	fimbrillin MatB	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3902369	3903086	+	ecpB	1-717/717	========/======	1/1	100.00	98.33	ecoli_vf	gi:26246301	Hypothetical protein yagY precursor	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3903112	3905637	+	ecpC	1-2526/2526	===============	0/0	100.00	99.84	ecoli_vf	gi:260853521	outer membrane usher protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3905627	3907270	+	ecpD	1-1644/1644	===============	0/0	100.00	99.15	ecoli_vf	gi:260853520	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3907194	3907949	+	matF	1-756/756	===============	0/0	100.00	97.62	ecoli_vf	VFG045787	Mat/Ecp fimbriae periplasmic chaperone protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3990589	3992730	-	vgrG	1-2142/2142	===============	0/0	100.00	97.29	ecoli_vf	gi:15799916	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3992940	3993458	-	hcp	1-519/519	===============	0/0	100.00	98.84	ecoli_vf	gi:15799915	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3993585	3993728	-	Z0265	1-144/144	===============	0/0	100.00	99.31	ecoli_vf	gi:15799914	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3994156	3994656	+	aec17	1-501/501	===============	0/0	100.00	99.40	ecoli_vf	gi:260842460	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3994691	3994915	+	Z0263	1-225/225	===============	0/0	100.00	100.00	ecoli_vf	gi:15799912	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3994966	3996441	+	aec18	1-1476/1476	===============	0/0	100.00	99.93	ecoli_vf	gi:410484140	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3996448	3996861	+	aec19	1-414/414	===============	0/0	100.00	100.00	ecoli_vf	gi:260842457	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3996865	3998715	+	UMNK88_238	1-1851/1851	===============	0/0	100.00	99.89	ecoli_vf	gi:386612389	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3998679	3999761	+	aec22	1-1083/1083	===============	0/0	100.00	100.00	ecoli_vf	gi:157158454	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3999765	4001066	+	aec23	1-1302/1302	===============	0/0	100.00	99.92	ecoli_vf	gi:218693689	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4001063	4001587	+	aec24	1-525/525	===============	0/0	100.00	100.00	ecoli_vf	gi:260842453	lipoprotein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4001590	4002921	+	aec25	1-1332/1332	===============	0/0	100.00	99.78	ecoli_vf	gi:386612385	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4002926	4003687	+	aec26	1-762/762	===============	0/0	100.00	99.87	ecoli_vf	gi:386612384	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4003696	4006461	+	clpV	1-2766/2766	===============	0/0	100.00	99.20	ecoli_vf	gi:386612383	ATP-dependent chaperone protein ClpB	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4006458	4007201	+	aec28	1-744/744	===============	0/0	100.00	99.87	ecoli_vf	gi:157157081	type VI secretion-associated protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4007206	4008618	+	aec29	1-1413/1413	===============	0/0	100.00	99.93	ecoli_vf	gi:260842448	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4008637	4012161	+	aec30	1-3525/3525	===============	0/0	100.00	98.86	ecoli_vf	gi:157155738	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4012082	4013524	+	aec31	1-1443/1443	===============	0/0	100.00	99.38	ecoli_vf	gi:218693681	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4013548	4014030	+	aec32	1-483/483	===============	0/0	100.00	100.00	ecoli_vf	gi:260866361	Hcp-like protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4136591	4137031	+	ppdD	1-441/441	===============	0/0	100.00	99.32	ecoli_vf	gi:15799792	putative major pilin subunit	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4137041	4138426	+	hofB	1-1386/1386	===============	0/0	100.00	97.40	ecoli_vf	gi:15799791	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4138416	4139618	+	hofC	1-1203/1203	===============	0/0	100.00	97.34	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4233432	4234853	+	espX1	1-1422/1422	===============	0/0	100.00	98.94	ecoli_vf	gi:260866172	T3SS effector-like protein EspX	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4388935	4389837	-	fimH	1-903/903	===============	0/0	100.00	100.00	ecoli_vf	gi:260871042	minor component FimH of type 1 fimbriae	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4389857	4390360	-	fimG	1-504/504	===============	0/0	100.00	100.00	ecoli_vf	gi:260871041	minor component FimG of type 1 fimbriae	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4390373	4390903	-	fimF	1-531/531	===============	0/0	100.00	100.00	ecoli_vf	gi:260871040	minor component FimF of type 1 fimbriae	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4390913	4393549	-	fimD	1-2637/2637	===============	0/0	100.00	99.32	ecoli_vf	gi:443615872	outer membrane usher protein type 1 fimbrial synthesis	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4393616	4394341	-	fimC	1-726/726	===============	0/0	100.00	99.59	ecoli_vf	gi:260871036	chaperone FimC periplasmic	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4394378	4395040	-	fimI	1-663/663	===============	0/0	100.00	98.94	ecoli_vf	gi:117626623	FimI fimbrial protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4394982	4395530	-	fimA	1-549/549	===============	0/0	100.00	99.82	ecoli_vf	gi:443615869	type 1 fimbriae major subunit FimA	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4396011	4396607	-	fimE	1-597/597	===============	0/0	100.00	100.00	ecoli_vf	gi:260847129	tyrosine recombinase/inversion of on/off regulator of fimA	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4397085	4397687	-	fimB	1-603/603	===============	0/0	100.00	100.00	ecoli_vf	gi:260847128	tyrosine recombinase/inversion of on/off regulator of fimA	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4555195	4557370	+	cadA	1-2176/2176	===============	0/0	100.00	99.45	ecoli_vf	SPG000027	gb|AY319765.1|:1081-3256 Escherichia coli cadBA operon partial sequence	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4623074	4624366	+	espX5	1-1293/1293	===============	0/0	100.00	95.82	ecoli_vf	gi:291285483	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4653923	4655503	-	espX4	1-1581/1581	========/======	2/2	99.94	92.98	ecoli_vf	gi:15804631	Type III secretion system effector EspX4	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4686605	4688178	+	espL4	1-1575/1575	========/======	1/1	99.94	99.17	ecoli_vf	gi:260870723	T3SS effector-like protein EspL	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	4760508	4762241	+	ibeC	1-1734/1734	===============	0/0	100.00	99.02	ecoli_vf	gi:291285375	hypothetical protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_2	20322	20867	+	faeC	1-546/546	===============	0/0	100.00	99.82	ecoli_vf	gi:386612000	K88 fimbrial protein FaeC	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_2	20879	23317	+	faeD	1-2439/2439	========/======	5/10	99.79	85.52	ecoli_vf	gi:209921906	fimbrial usher protein FaeD	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_2	23226	24086	+	faeE	1-861/861	========/======	2/4	99.77	89.34	ecoli_vf	gi:386612002	K88 fimbrial chaperone protein FaeE	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_2	24122	24613	+	clpF	1-492/492	===============	0/0	100.00	88.01	ecoli_vf	gi:145551	ClpF	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_2	26776	27573	+	clpH	4-801/801	===============	0/0	99.63	86.34	ecoli_vf	gi:290434	fimbrial protein	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_2	27605	28368	+	clpL	2-765/765	===============	0/0	99.87	93.59	ecoli_vf	gi:388629	CS31A minor subunit	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_2	77225	77529	+	ccdb	77-381/381	...============	0/0	80.05	99.67	ecoli_vf	SPG000138	Plasmid KIL19 (from E.coli) cytotoxic protein (ccdB) gene complete cds.	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_2	120162	120886	+	trat	1-725/732	===============	0/0	99.04	97.52	ecoli_vf	SPG000097	Plasmid R100 (from E.coli) complement resistance (traT) gene.	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	187864	189102	-	hofq	1-1239/1239	===============	0/0	100.00	98.63	ecoli_vf	SPG000051	Outer membrane secretin Adherence Hemorrhagic coli pilus	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	331529	332161	-	gadX	1-633/633	===============	0/0	100.00	98.26	ecoli_vf	SPG000043	gb|ADUM01000070.1|:99762-100394 Escherichia coli 3431 gec3431.assembly.48 whole genome shotgun sequence HTH-type transcriptional regulator gadX	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	449464	454314	+	upaG/ehaG	1-4851/4851	===============	0/0	100.00	99.63	ecoli_vf	gi:260846630	adhesin	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	538055	539932	-	espL3	1-1878/1878	===============	0/0	100.00	99.04	ecoli_vf	SPG000024	gi|47118301:4652971-4654848 Escherichia coli O157:H7 str. Sakai DNA complete genome PTS system arbutin-like IIC component	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	589070	590143	-	stgD	1-1074/1074	===============	0/0	100.00	99.44	ecoli_vf	gi:46487742	StgD	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	590154	592676	-	stgC	1-2523/2523	===============	0/0	100.00	99.76	ecoli_vf	gi:46487741	StgC	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	592701	593432	-	stgB	1-732/732	===============	0/0	100.00	99.86	ecoli_vf	gi:46487740	StgB	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	593480	594052	-	lpfao113	1-573/573	===============	0/0	100.00	100.00	ecoli_vf	SPG000109	Escherichia coli fimbrial operon complete sequence.	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	872777	874510	-	ibeC	1-1734/1734	===============	0/0	100.00	99.42	ecoli_vf	gi:157157305	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	948272	949845	-	espL4	1-1575/1575	========/======	1/1	99.94	99.11	ecoli_vf	gi:260870723	T3SS effector-like protein EspL	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	981039	982619	+	espX4	1-1581/1581	========/======	2/2	99.94	92.98	ecoli_vf	gi:15804631	Type III secretion system effector EspX4	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1012144	1013436	-	espX5	1-1293/1293	===============	0/0	100.00	95.75	ecoli_vf	gi:291285483	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1078984	1081159	-	cadA	1-2176/2176	===============	0/0	100.00	99.49	ecoli_vf	SPG000027	gb|AY319765.1|:1081-3256 Escherichia coli cadBA operon partial sequence	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1244935	1245531	+	fimE	1-597/597	===============	0/0	100.00	99.83	ecoli_vf	gi:260847129	tyrosine recombinase/inversion of on/off regulator of fimA	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1246012	1246560	+	fimA	1-549/549	===============	0/0	100.00	99.82	ecoli_vf	gi:260847130	major type 1 subunit fimbrin (pilin) FimA	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1246507	1247164	+	fimI	6-663/663	===============	0/0	99.25	98.33	ecoli_vf	gi:117626623	FimI fimbrial protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1247201	1247926	+	fimC	1-726/726	===============	0/0	100.00	99.86	ecoli_vf	gi:218707983	chaperone periplasmic	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1247993	1250629	+	fimD	1-2637/2637	===============	0/0	100.00	99.39	ecoli_vf	gi:218703016	outer membrane usher protein type 1 fimbrial synthesis	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1250639	1251169	+	fimF	1-531/531	===============	0/0	100.00	100.00	ecoli_vf	gi:16132139	minor component of type 1 fimbriae	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1251182	1251685	+	fimG	1-504/504	===============	0/0	100.00	99.80	ecoli_vf	gi:260871041	minor component FimG of type 1 fimbriae	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1251705	1252607	+	fimH	1-903/903	===============	0/0	100.00	99.56	ecoli_vf	gi:443615875	adhesin	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1450377	1451579	-	hofC	1-1203/1203	===============	0/0	100.00	97.34	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1451569	1452954	-	hofB	1-1386/1386	===============	0/0	100.00	97.55	ecoli_vf	gi:15799791	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1452964	1453404	-	ppdD	1-441/441	===============	0/0	100.00	99.09	ecoli_vf	gi:15799792	putative major pilin subunit	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1577407	1577889	-	aec32	1-483/483	===============	0/0	100.00	100.00	ecoli_vf	gi:260842445	Hcp-like protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1577913	1579355	-	aec31	1-1443/1443	===============	0/0	100.00	99.79	ecoli_vf	gi:218693681	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1579276	1582800	-	aec30	1-3525/3525	===============	0/0	100.00	99.32	ecoli_vf	gi:157155738	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1582819	1584231	-	aec29	1-1413/1413	===============	0/0	100.00	99.93	ecoli_vf	gi:157156439	ImpA domain-containing protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1584236	1584979	-	aec28	1-744/744	===============	0/0	100.00	100.00	ecoli_vf	gi:260842449	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1584976	1587735	-	clpV	1-2760/2760	===============	0/0	100.00	96.81	ecoli_vf	gi:157157697	ATP-dependent chaperone protein ClpB	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1587744	1588505	-	aec26	1-762/762	===============	0/0	100.00	98.29	ecoli_vf	gi:260853429	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1588510	1589841	-	aec25	1-1332/1332	===============	0/0	100.00	98.12	ecoli_vf	gi:410484146	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1589844	1590368	-	aec24	1-525/525	===============	0/0	100.00	100.00	ecoli_vf	gi:260842453	lipoprotein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1590365	1591666	-	aec23	1-1302/1302	===============	0/0	100.00	97.31	ecoli_vf	gi:15799907	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1591670	1592758	-	aec22	1-1089/1089	===============	0/0	100.00	99.17	ecoli_vf	gi:218693690	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1592716	1594566	-	UMNK88_238	1-1851/1851	===============	0/0	100.00	99.95	ecoli_vf	gi:386612389	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1594570	1594983	-	aec19	1-414/414	===============	0/0	100.00	100.00	ecoli_vf	gi:260842457	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1594990	1596465	-	aec18	1-1476/1476	===============	0/0	100.00	100.00	ecoli_vf	gi:410484140	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1596516	1596740	-	Z0263	1-225/225	===============	0/0	100.00	100.00	ecoli_vf	gi:15799912	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1596775	1597275	-	aec17	1-501/501	===============	0/0	100.00	99.80	ecoli_vf	gi:386612393	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1597702	1597845	+	Z0265	1-144/144	===============	0/0	100.00	99.31	ecoli_vf	gi:15799914	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1597972	1598490	+	hcp	1-519/519	===============	0/0	100.00	99.81	ecoli_vf	gi:15799915	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1598700	1600841	+	vgrG	1-2142/2142	===============	0/0	100.00	97.90	ecoli_vf	gi:15799916	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1637702	1638457	-	matF	1-756/756	===============	0/0	100.00	97.35	ecoli_vf	VFG045787	Mat/Ecp fimbriae periplasmic chaperone protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1638381	1640024	-	ecpD	1-1644/1644	===============	0/0	100.00	99.88	ecoli_vf	gi:260853520	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1640014	1642539	-	ecpC	1-2526/2526	===============	0/0	100.00	99.80	ecoli_vf	gi:260853521	outer membrane usher protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1642565	1643282	-	ecpB	1-717/717	========/======	1/1	100.00	98.33	ecoli_vf	gi:26246301	Hypothetical protein yagY precursor	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1643291	1643878	-	ecpA	1-588/588	===============	0/0	100.00	100.00	ecoli_vf	gi:157155651	fimbrillin MatB	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1643953	1644543	-	ecpR	1-591/591	===============	0/0	100.00	99.66	ecoli_vf	gi:410484079	transcriptional regulator	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1647563	1651816	+	eaeH	1-4254/4254	===============	0/0	100.00	97.04	ecoli_vf	gi:410484074	adhesin	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1675654	1679703	+	ehaA	1-4050/4050	===============	0/0	100.00	98.52	ecoli_vf	gi:218693774	AidA-I adhesin-like protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1740872	1743612	+	ehaB	29-2769/2769	===============	0/0	98.99	99.78	ecoli_vf	gi:157157315	outer membrane autotransporter	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1931976	1933358	+	ibeB	1-1383/1383	===============	0/0	100.00	100.00	ecoli_vf	gi:157156221	copper/silver efflux system outer membrane protein CusC	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1944840	1945610	-	entD	1-771/771	===============	0/0	100.00	94.03	ecoli_vf	gi:26246560	phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1945635	1947875	-	fepA	1-2241/2241	===============	0/0	100.00	96.79	ecoli_vf	gi:26246561	ferrienterobactin outer membrane transporter	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1948118	1949320	+	fes	1-1203/1203	===============	0/0	100.00	96.76	ecoli_vf	gi:26246563	enterobactin/ferric enterobactin esterase	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1949538	1953391	+	entF	1-3854/3882	===============	0/0	99.28	95.61	ecoli_vf	gi:26246565	enterobactin synthase multienzyme complex component ATP-dependent	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1953635	1954768	+	fepE	1-1134/1134	===============	0/0	100.00	94.71	ecoli_vf	gi:26246566	ferric enterobactin transport protein FepE	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1954765	1955580	-	fepC	1-816/816	===============	0/0	100.00	96.94	ecoli_vf	gi:26246567	ferrienterobactin ABC transporter ATPase	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1955577	1956569	-	fepG	1-993/993	===============	0/0	100.00	94.56	ecoli_vf	gi:26246568	iron-enterobactin ABC transporter permease	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1956566	1957582	-	fepD	1-1017/1017	===============	0/0	100.00	95.67	ecoli_vf	gi:26246569	ferrienterobactin ABC transporter permease	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1957681	1958931	+	entS	1-1251/1251	===============	0/0	100.00	95.44	ecoli_vf	gi:26246570	enterobactin exporter iron-regulated	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1958935	1959891	-	fepB	1-957/957	===============	0/0	100.00	97.28	ecoli_vf	gi:26246571	ferrienterobactin ABC transporter periplasmic binding protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1960254	1961441	+	entC	1-1188/1188	===============	0/0	100.00	97.56	ecoli_vf	gi:26246572	isochorismate synthase 1	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1961451	1963061	+	entE	1-1611/1611	===============	0/0	100.00	95.90	ecoli_vf	gi:26246573	23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1963075	1963932	+	entB	1-858/858	===============	0/0	100.00	97.44	ecoli_vf	gi:26246574	isochorismatase	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	1963932	1964678	+	entA	1-747/747	===============	0/0	100.00	95.98	ecoli_vf	gi:26246575	23-dihydro-23-dihydroxybenzoate dehydrogenase	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2114746	2115789	+	nada	1-1044/1044	===============	0/0	100.00	99.52	ecoli_vf	SPG000048	Escherichia coli str. K-12 substr. MG1655 complete genome	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2270839	2271570	-	artj	1-732/732	===============	0/0	100.00	96.86	ecoli_vf	SPG000096	E.coli artP artI artQ artM and artJ genes.	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2369131	2369682	+	ycbQ	1-549/549	========/======	1/3	100.00	82.43	ecoli_vf	gi:15800799	putative fimbrial-like protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2369765	2370466	+	ycbR	1-702/702	===============	0/0	100.00	97.44	ecoli_vf	gi:15800800	putative chaperone	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2370491	2373091	+	ycbS	1-2601/2601	===============	0/0	100.00	97.89	ecoli_vf	gi:15804976	PapC-like porin protein involved in fimbrial biogenesis	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2373082	2374062	+	ycbT	1-981/981	===============	0/0	100.00	97.55	ecoli_vf	gi:15800801	fimbrial protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2374230	2374706	+	ycbU	1-477/477	===============	0/0	100.00	100.00	ecoli_vf	gi:15800802	hypothetical protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2374666	2375229	+	ycbV	1-564/564	===============	0/0	100.00	97.34	ecoli_vf	gi:15800803	putative fimbrial-like protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2375195	2375932	+	ycbF	1-738/738	===============	0/0	100.00	97.29	ecoli_vf	gi:15804987	putativi pili assembly chaperone	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2390287	2391339	-	Z1307	1-1041/1041	========/======	1/12	100.00	94.87	ecoli_vf	gi:15800816	outer membrane protein A	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2470579	2471412	-	csgG	1-834/834	===============	0/0	100.00	98.32	ecoli_vf	gi:15801154	curli production assembly/transport component 2nd curli operon	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2471439	2471855	-	csgF	1-417/417	===============	0/0	100.00	99.76	ecoli_vf	gi:15801155	curli assembly protein CsgF	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2471880	2472269	-	csgE	1-390/390	===============	0/0	100.00	99.23	ecoli_vf	gi:15801156	curli assembly protein CsgE	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2472274	2472924	-	csgD	1-651/651	===============	0/0	100.00	99.23	ecoli_vf	VFG045791	putative 2-component transcriptional regulator for 2nd curli operon	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2473651	2474133	+	csgB	1-483/483	===============	0/0	100.00	99.59	ecoli_vf	VFG045792	minor curlin subunit CsgB	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2474174	2474629	+	csgA	1-459/459	========/======	1/3	99.35	93.46	ecoli_vf	gi:15801159	cryptic curlin major subunit	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2474688	2475020	+	csgC	1-333/333	===============	0/0	100.00	98.20	ecoli_vf	VFG045794	putative curli production protein CsgC	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2499143	2499559	-	flgN	1-417/417	===============	0/0	100.00	98.32	ecoli_vf	gi:15801187	flagella synthesis protein FlgN	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2499933	2500592	-	flgA	1-660/660	===============	0/0	100.00	97.27	ecoli_vf	gi:15801189	flagellar basal body P-ring biosynthesis protein FlgA	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2500747	2501163	+	flgB	1-417/417	===============	0/0	100.00	99.28	ecoli_vf	gi:15801190	flagellar basal body rod protein FlgB	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2501167	2501571	+	flgC	1-405/405	===============	0/0	100.00	98.77	ecoli_vf	gi:15801191	flagellar basal body rod protein FlgC	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2501583	2502278	+	flgD	1-696/696	===============	0/0	100.00	98.85	ecoli_vf	gi:15801192	flagellar basal body rod modification protein	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2502303	2503508	+	flgE	1-1206/1206	===============	0/0	100.00	98.18	ecoli_vf	gi:15801193	flagellar hook protein FlgE	
